species,lat,lon
Emys orbicularis,45.6,18.62
Emys orbicularis,45.6,18.79
Emys orbicularis,45.6,18.62
Emys orbicularis,45.6,18.79
Emys orbicularis,45.6,18.62
Emys orbicularis,45.6,18.63
Emys orbicularis,45.6,18.63
Emys orbicularis,45.6,18.62
Emys orbicularis,45.6,18.7
Emys orbicularis,45.6,18.7
Emys orbicularis,45.6,18.79
Emys orbicularis,45.6,18.63
Emys orbicularis,45.6,18.63
Emys orbicularis,45.6,18.69
Emys orbicularis,45.6,18.63
Emys orbicularis,45.6,18.79
Emys orbicularis,45.6,18.79
Emys orbicularis,45.6,18.79
Emys orbicularis,45.6,18.64
Emys orbicularis,45.6,18.78
Emys orbicularis,45.6,18.79
Emys orbicularis,45.6,18.63
Emys orbicularis,45.6,18.79
Emys orbicularis,45.6,18.79
Emys orbicularis,45.6,18.75
Emys orbicularis,45.6,18.63
Emys orbicularis,45.6,18.81
Emys orbicularis,45.6,18.78
Emys orbicularis,45.6,18.78
Emys orbicularis,45.6,18.81
Emys orbicularis,45.6,18.79
Emys orbicularis,45.6,18.79
Emys orbicularis,45.6,18.79
Emys orbicularis,45.6,18.79
Emys orbicularis,45.6,18.79
Emys orbicularis,45.6,18.79
Emys orbicularis,45.6,18.76
Emys orbicularis,45.6,18.68
Emys orbicularis,45.6,18.79
Emys orbicularis,45.6,18.62
Emys orbicularis,45.6,18.63
Emys orbicularis,45.6,18.79
Emys orbicularis,45.6,18.7
Emys orbicularis,45.6,18.76
Emys orbicularis,45.6,18.79
Emys orbicularis,45.6,18.68
Emys orbicularis,45.6,18.7
Emys orbicularis,45.6,18.79
Emys orbicularis,45.6,18.79
Emys orbicularis,45.6,18.79
Emys orbicularis,45.60015,13.471949
Emys orbicularis,45.601785,13.577795
Emys orbicularis,45.603257,27.2411
Emys orbicularis,45.60471,47.851166
Emys orbicularis,45.605048,47.938919
Emys orbicularis,45.606143,18.035201
Emys orbicularis,45.607657,13.114522
Emys orbicularis,45.61,18.79
Emys orbicularis,45.61,18.79
Emys orbicularis,45.61,18.8
Emys orbicularis,45.61,18.8
Emys orbicularis,45.61,18.65
Emys orbicularis,45.61,18.63
Emys orbicularis,45.61,18.71
Emys orbicularis,45.61,18.63
Emys orbicularis,45.61,18.8
Emys orbicularis,45.61,18.65
Emys orbicularis,45.61,18.7
Emys orbicularis,45.61,18.65
Emys orbicularis,45.61,18.65
Emys orbicularis,45.61,18.7
Emys orbicularis,45.61,18.78
Emys orbicularis,45.61,18.8
Emys orbicularis,45.61,18.68
Emys orbicularis,45.61,18.8
Emys orbicularis,45.61,18.65
Emys orbicularis,45.61,18.8
Emys orbicularis,45.61,18.65
Emys orbicularis,45.61,18.8
Emys orbicularis,45.61,18.65
Emys orbicularis,45.61,18.78
Emys orbicularis,45.61,18.8
Emys orbicularis,45.61,18.78
Emys orbicularis,45.61,18.63
Emys orbicularis,45.61,18.79
Emys orbicularis,45.61,18.8
Emys orbicularis,45.61,18.8
Emys orbicularis,45.61,18.65
Emys orbicularis,45.61,18.65
Emys orbicularis,45.61,18.8
Emys orbicularis,45.61,18.8
Emys orbicularis,45.61,18.8
Emys orbicularis,45.61,18.8
Emys orbicularis,45.61,18.8
Emys orbicularis,45.61,18.8
Emys orbicularis,45.61,18.78
Emys orbicularis,45.61,18.77
Emys orbicularis,45.61,18.63
Emys orbicularis,45.61,18.65
Emys orbicularis,45.61,18.8
Emys orbicularis,45.611,28.626
Emys orbicularis,45.619005,37.73348
Emys orbicularis,45.619418,34.895492
Emys orbicularis,45.619954,15.8028
Emys orbicularis,45.62,18.81
Emys orbicularis,45.62,18.02
Emys orbicularis,45.62,18.83
Emys orbicularis,45.62,18.81
Emys orbicularis,45.62,18.8
Emys orbicularis,45.62,18.81
Emys orbicularis,45.62,18.81
Emys orbicularis,45.62,18.8
Emys orbicularis,45.62,18.66
Emys orbicularis,45.62,18.81
Emys orbicularis,45.62,18.8
Emys orbicularis,45.62,18.63
Emys orbicularis,45.62,18.66
Emys orbicularis,45.62,18.67
Emys orbicularis,45.62,18.81
Emys orbicularis,45.62,18.81
Emys orbicularis,45.62,18.8
Emys orbicularis,45.62,18.81
Emys orbicularis,45.62,18.81
Emys orbicularis,45.62,18.81
Emys orbicularis,45.62,18.66
Emys orbicularis,45.62,18.81
Emys orbicularis,45.62,18.66
Emys orbicularis,45.62,18.81
Emys orbicularis,45.62,18.8
Emys orbicularis,45.62,18.77
Emys orbicularis,45.62,18.8
Emys orbicularis,45.62,18.81
Emys orbicularis,45.62,18.68
Emys orbicularis,45.62,18.81
Emys orbicularis,45.62,18.84
Emys orbicularis,45.62,18.81
Emys orbicularis,45.62,18.81
Emys orbicularis,45.62,18.62
Emys orbicularis,45.62,18.81
Emys orbicularis,45.62,18.86
Emys orbicularis,45.62,18.81
Emys orbicularis,45.62,18.61
Emys orbicularis,45.62,18.82
Emys orbicularis,45.62,18.81
Emys orbicularis,45.62,18.83
Emys orbicularis,45.62,18.81
Emys orbicularis,45.62,18.81
Emys orbicularis,45.62,18.81
Emys orbicularis,45.62,18.81
Emys orbicularis,45.62,18.81
Emys orbicularis,45.62,18.71
Emys orbicularis,45.62,18.62
Emys orbicularis,45.62,18.84
Emys orbicularis,45.62,18.66
Emys orbicularis,45.62,18.84
Emys orbicularis,45.62,18.8
Emys orbicularis,45.62,18.81
Emys orbicularis,45.62,18.62
Emys orbicularis,45.62,18.81
Emys orbicularis,45.62,18.83
Emys orbicularis,45.62,18.8
Emys orbicularis,45.62,18.81
Emys orbicularis,45.620475,27.256045
Emys orbicularis,45.622167,16.074433
Emys orbicularis,45.622609,29.838522
Emys orbicularis,45.626181,18.700251
Emys orbicularis,45.627031,13.411517
Emys orbicularis,45.627647,13.068511
Emys orbicularis,45.63,18.78
Emys orbicularis,45.63,18.82
Emys orbicularis,45.63,18.85
Emys orbicularis,45.63,18.85
Emys orbicularis,45.63,18.82
Emys orbicularis,45.63,18.81
Emys orbicularis,45.63,18.68
Emys orbicularis,45.63,18.6
Emys orbicularis,45.63,18.59
Emys orbicularis,45.63,18.63
Emys orbicularis,45.63,18.68
Emys orbicularis,45.63,18.68
Emys orbicularis,45.63,18.65
Emys orbicularis,45.63,18.65
Emys orbicularis,45.63,18.81
Emys orbicularis,45.63,18.81
Emys orbicularis,45.63,18.6
Emys orbicularis,45.63,18.67
Emys orbicularis,45.63,18.81
Emys orbicularis,45.63,18.64
Emys orbicularis,45.63,18.69
Emys orbicularis,45.63,18.65
Emys orbicularis,45.63036,16.341291
Emys orbicularis,45.63373,20.19695
Emys orbicularis,45.634348,9.267155
Emys orbicularis,45.636973,5.090265
Emys orbicularis,45.64,18.85
Emys orbicularis,45.64,18.85
Emys orbicularis,45.64,18.85
Emys orbicularis,45.64,18.85
Emys orbicularis,45.64,18.83
Emys orbicularis,45.64,18.85
Emys orbicularis,45.64,18.85
Emys orbicularis,45.64,18.85
Emys orbicularis,45.64,18.85
Emys orbicularis,45.64,18.85
Emys orbicularis,45.64,18.81
Emys orbicularis,45.64,18.85
Emys orbicularis,45.64,18.69
Emys orbicularis,45.64,18.7
Emys orbicularis,45.64,18.68
Emys orbicularis,45.64,18.6
Emys orbicularis,45.64,18.66
Emys orbicularis,45.64,18.69
Emys orbicularis,45.64,18.69
Emys orbicularis,45.64,18.69
Emys orbicularis,45.64,18.69
Emys orbicularis,45.64,18.65
Emys orbicularis,45.64,18.64
Emys orbicularis,45.64,18.6
Emys orbicularis,45.64,18.69
Emys orbicularis,45.64,18.65
Emys orbicularis,45.64,18.69
Emys orbicularis,45.64,18.66
Emys orbicularis,45.64,18.65
Emys orbicularis,45.64,18.69
Emys orbicularis,45.64,18.69
Emys orbicularis,45.64,18.69
Emys orbicularis,45.64,18.81
Emys orbicularis,45.64,18.69
Emys orbicularis,45.64,18.65
Emys orbicularis,45.64,18.69
Emys orbicularis,45.64,18.66
Emys orbicularis,45.64,18.65
Emys orbicularis,45.64,18.64
Emys orbicularis,45.64,18.64
Emys orbicularis,45.64,18.69
Emys orbicularis,45.64,18.69
Emys orbicularis,45.64,18.65
Emys orbicularis,45.64,18.65
Emys orbicularis,45.64,18.65
Emys orbicularis,45.64,18.69
Emys orbicularis,45.64,18.64
Emys orbicularis,45.64,18.69
Emys orbicularis,45.64,18.86
Emys orbicularis,45.64,18.69
Emys orbicularis,45.64,18.65
Emys orbicularis,45.64,18.69
Emys orbicularis,45.64,18.64
Emys orbicularis,45.64,18.69
Emys orbicularis,45.64,18.66
Emys orbicularis,45.64,18.65
Emys orbicularis,45.64,18.69
Emys orbicularis,45.641723,12.978129
Emys orbicularis,45.64435,13.555699
Emys orbicularis,45.644757,13.584026
Emys orbicularis,45.645525,5.053255
Emys orbicularis,45.646772,9.374051
Emys orbicularis,45.647523,4.817515
Emys orbicularis,45.647595,13.457664
Emys orbicularis,45.648059,13.479322
Emys orbicularis,45.648739,18.631968
Emys orbicularis,45.65,18.84
Emys orbicularis,45.65,19.7
Emys orbicularis,45.65,18.81
Emys orbicularis,45.65,18.84
Emys orbicularis,45.65,18.85
Emys orbicularis,45.65,18.85
Emys orbicularis,45.65,18.84
Emys orbicularis,45.65,18.85
Emys orbicularis,45.65,18.81
Emys orbicularis,45.65,18.58
Emys orbicularis,45.650477,5.872876
Emys orbicularis,45.650617,13.144417
Emys orbicularis,45.65175,5.864746
Emys orbicularis,45.651843,5.868118
Emys orbicularis,45.652917,18.618114
Emys orbicularis,45.653377,17.111631
Emys orbicularis,45.65365,13.050303
Emys orbicularis,45.657468,11.571267
Emys orbicularis,45.658506,15.799797
Emys orbicularis,45.659085,37.695571
Emys orbicularis,45.659476,12.802583
Emys orbicularis,45.66,18.84
Emys orbicularis,45.66,18.85
Emys orbicularis,45.66,18.85
Emys orbicularis,45.66,18.84
Emys orbicularis,45.660617,13.433787
Emys orbicularis,45.663743,12.837796
Emys orbicularis,45.665136,13.484068
Emys orbicularis,45.66541,37.977343
Emys orbicularis,45.665444,13.412331
Emys orbicularis,45.666325,29.938747
Emys orbicularis,45.667397,44.102392
Emys orbicularis,45.668969,18.900579
Emys orbicularis,45.67,18.84
Emys orbicularis,45.67,18.86
Emys orbicularis,45.670857,13.068428
Emys orbicularis,45.671,28.609
Emys orbicularis,45.67219,11.489128
Emys orbicularis,45.673024,18.420497
Emys orbicularis,45.673042,9.352556
Emys orbicularis,45.676615,47.781825
Emys orbicularis,45.68,18.85
Emys orbicularis,45.68,18.75
Emys orbicularis,45.684198,38.953236
Emys orbicularis,45.684363,12.890992
Emys orbicularis,45.684405,47.422871
Emys orbicularis,45.684786,9.226321
Emys orbicularis,45.687291,16.918659
Emys orbicularis,45.688054,11.596121
Emys orbicularis,45.688377,13.553153
Emys orbicularis,45.69,18.81
Emys orbicularis,45.69,18.81
Emys orbicularis,45.69,18.84
Emys orbicularis,45.690493,16.010245
Emys orbicularis,45.690932,12.690654
Emys orbicularis,45.693815,29.890843
Emys orbicularis,45.694394,13.081068
Emys orbicularis,45.695177,9.271144
Emys orbicularis,45.695939,21.253273
Emys orbicularis,45.696414,47.978291
Emys orbicularis,45.696983,12.912747
Emys orbicularis,45.699468,5.398982
Emys orbicularis,45.7,18.73
Emys orbicularis,45.701512,29.940646
Emys orbicularis,45.705478,9.345999
Emys orbicularis,45.706328,13.478309
Emys orbicularis,45.70957,13.585097
Emys orbicularis,45.709924,17.360482
Emys orbicularis,45.71,18.86
Emys orbicularis,45.710877,18.709962
Emys orbicularis,45.711411,12.829425
Emys orbicularis,45.713763,13.425974
Emys orbicularis,45.713796,20.081416
Emys orbicularis,45.715702,12.929206
Emys orbicularis,45.716483,15.784593
Emys orbicularis,45.716913,13.411258
Emys orbicularis,45.716987,16.043232
Emys orbicularis,45.718631,13.145162
Emys orbicularis,45.72,18.84
Emys orbicularis,45.72,25.62
Emys orbicularis,45.720779,34.569044
Emys orbicularis,45.721,29.445
Emys orbicularis,45.721284,47.930749
Emys orbicularis,45.722118,21.081952
Emys orbicularis,45.722175,13.098097
Emys orbicularis,45.72342,13.519286
Emys orbicularis,45.723656,29.836084
Emys orbicularis,45.724921,12.891422
Emys orbicularis,45.724958,9.20008
Emys orbicularis,45.72639,5.374396
Emys orbicularis,45.727072,12.948327
Emys orbicularis,45.73,18.89
Emys orbicularis,45.731071,13.101396
Emys orbicularis,45.735963,47.536289
Emys orbicularis,45.740448,9.211707
Emys orbicularis,45.740642,13.480112
Emys orbicularis,45.740934,47.872681
Emys orbicularis,45.741653,13.526917
Emys orbicularis,45.741653,13.526917
Emys orbicularis,45.743242,47.921811
Emys orbicularis,45.743824,16.98414
Emys orbicularis,45.749048,9.349513
Emys orbicularis,45.749747,13.59296
Emys orbicularis,45.75,13.5
Emys orbicularis,45.751651,34.586002
Emys orbicularis,45.752424,17.155125
Emys orbicularis,45.753038,13.486979
Emys orbicularis,45.753094,13.552587
Emys orbicularis,45.753101,13.501364
Emys orbicularis,45.753963,18.999681
Emys orbicularis,45.755527,13.500288
Emys orbicularis,45.755642,5.360071
Emys orbicularis,45.756541,5.361708
Emys orbicularis,45.756914,20.102304
Emys orbicularis,45.757888,13.416175
Emys orbicularis,45.758595,13.588359
Emys orbicularis,45.761972,9.26821
Emys orbicularis,45.762777,13.095561
Emys orbicularis,45.7639,13.176123
Emys orbicularis,45.764011,19.179935
Emys orbicularis,45.764233,13.161216
Emys orbicularis,45.766558,18.152356
Emys orbicularis,45.767457,13.518644
Emys orbicularis,45.771134,13.107052
Emys orbicularis,45.77228,13.007083
Emys orbicularis,45.772327,25.45416
Emys orbicularis,45.775885,12.874671
Emys orbicularis,45.78,13.1
Emys orbicularis,45.784301,13.038179
Emys orbicularis,45.785164,21.238457
Emys orbicularis,45.785596,13.557959
Emys orbicularis,45.787102,-0.978679
Emys orbicularis,45.789701,16.440909
Emys orbicularis,45.789786,47.959251
Emys orbicularis,45.790181,13.597455
Emys orbicularis,45.790366,12.094669
Emys orbicularis,45.790756,47.891766
Emys orbicularis,45.792619,12.381271
Emys orbicularis,45.794892,13.557792
Emys orbicularis,45.794997,16.509821
Emys orbicularis,45.797968,18.785145
Emys orbicularis,45.799239,12.908142
Emys orbicularis,45.799888,13.433004
Emys orbicularis,45.8,15.97
Emys orbicularis,45.8,15.97
Emys orbicularis,45.801671,16.001217
Emys orbicularis,45.805213,16.144199
Emys orbicularis,45.807659,5.360911
Emys orbicularis,45.808026,44.150734
Emys orbicularis,45.811757,41.735194
Emys orbicularis,45.812653,13.178759
Emys orbicularis,45.816455,47.280694
Emys orbicularis,45.816937,4.694177
Emys orbicularis,45.81945,47.468395
Emys orbicularis,45.821333,43.530296
Emys orbicularis,45.822864,17.993492
Emys orbicularis,45.83,18.84
Emys orbicularis,45.831118,21.34318
Emys orbicularis,45.831147,48.433586
Emys orbicularis,45.832644,48.378096
Emys orbicularis,45.833448,15.876072
Emys orbicularis,45.83487,48.383993
Emys orbicularis,45.835248,17.540188
Emys orbicularis,45.835315,18.176814
Emys orbicularis,45.842854,15.970908
Emys orbicularis,45.843864,21.269634
Emys orbicularis,45.845314,47.846453
Emys orbicularis,45.84746,14.406101
Emys orbicularis,45.84908,38.151503
Emys orbicularis,45.85,18.8
Emys orbicularis,45.85,18.8
Emys orbicularis,45.850875,13.046144
Emys orbicularis,45.858181,-1.2179
Emys orbicularis,45.861206,47.943378
Emys orbicularis,45.866253,16.723848
Emys orbicularis,45.869462,41.864005
Emys orbicularis,45.87,13.8
Emys orbicularis,45.87,13.8
Emys orbicularis,45.87,13.8
Emys orbicularis,45.87025,-1.087535
Emys orbicularis,45.878387,47.155579
Emys orbicularis,45.878387,47.155579
Emys orbicularis,45.879245,17.31571
Emys orbicularis,45.881319,25.517492
Emys orbicularis,45.883176,21.257677
Emys orbicularis,45.884924,17.368501
Emys orbicularis,45.885444,21.241203
Emys orbicularis,45.888386,16.147393
Emys orbicularis,45.893609,21.39606
Emys orbicularis,45.895634,43.535651
Emys orbicularis,45.898417,16.064226
Emys orbicularis,45.903965,15.848659
Emys orbicularis,45.904998,29.608161
Emys orbicularis,45.906247,16.642026
Emys orbicularis,45.90926,14.489985
Emys orbicularis,45.9121,47.88145
Emys orbicularis,45.918196,-1.340709
Emys orbicularis,45.92,13.07
Emys orbicularis,45.921715,22.738871
Emys orbicularis,45.923556,47.845694
Emys orbicularis,45.925936,26.857757
Emys orbicularis,45.928094,43.34814
Emys orbicularis,45.928722,12.04351
Emys orbicularis,45.939836,47.940697
Emys orbicularis,45.950942,16.018751
Emys orbicularis,45.951862,16.159244
Emys orbicularis,45.955279,15.891433
Emys orbicularis,45.956008,15.831168
Emys orbicularis,45.958144,48.092741
Emys orbicularis,45.960318,48.660924
Emys orbicularis,45.962541,25.248005
Emys orbicularis,45.96725,21.350519
Emys orbicularis,45.969893,16.185315
Emys orbicularis,45.97005,21.364079
Emys orbicularis,45.970559,15.986996
Emys orbicularis,45.97279,25.758387
Emys orbicularis,45.980386,16.167342
Emys orbicularis,45.985563,15.816906
Emys orbicularis,45.990746,-1.057555
Emys orbicularis,45.996405,15.98963
Emys orbicularis,45.997162,47.94835
Emys orbicularis,45.997948,47.507301
Emys orbicularis,45.999996,29.69207
Emys orbicularis,46.004259,6.080908
Emys orbicularis,46.008022,6.135373
Emys orbicularis,46.017264,6.19486
Emys orbicularis,46.021905,6.164058
Emys orbicularis,46.024927,35.078155
Emys orbicularis,46.025387,27.612985
Emys orbicularis,46.025428,6.080633
Emys orbicularis,46.026037,44.278653
Emys orbicularis,46.027105,6.086272
Emys orbicularis,46.027358,18.190365
Emys orbicularis,46.027653,6.022948
Emys orbicularis,46.03,18.38
Emys orbicularis,46.03,18.38
Emys orbicularis,46.03,18.38
Emys orbicularis,46.033177,14.512487
Emys orbicularis,46.033306,6.16001
Emys orbicularis,46.037192,6.12853
Emys orbicularis,46.039233,18.379176
Emys orbicularis,46.044549,47.822244
Emys orbicularis,46.048285,6.160001
Emys orbicularis,46.04867,6.029044
Emys orbicularis,46.04877,43.301599
Emys orbicularis,46.050126,19.775276
Emys orbicularis,46.051456,6.026369
Emys orbicularis,46.053433,18.080085
Emys orbicularis,46.060913,35.132622
Emys orbicularis,46.061976,38.261975
Emys orbicularis,46.063196,47.930157
Emys orbicularis,46.066128,18.008422
Emys orbicularis,46.068689,6.116584
Emys orbicularis,46.068851,6.032887
Emys orbicularis,46.068971,6.113264
Emys orbicularis,46.069855,6.126096
Emys orbicularis,46.070338,6.088165
Emys orbicularis,46.070978,19.634079
Emys orbicularis,46.071689,11.177252
Emys orbicularis,46.071849,19.747783
Emys orbicularis,46.071866,18.025654
Emys orbicularis,46.076291,6.010574
Emys orbicularis,46.079448,47.762423
Emys orbicularis,46.080305,35.037893
Emys orbicularis,46.085704,6.181875
Emys orbicularis,46.093512,6.13318
Emys orbicularis,46.094858,47.629876
Emys orbicularis,46.1019,6.174244
Emys orbicularis,46.102191,6.169577
Emys orbicularis,46.104471,6.101048
Emys orbicularis,46.104865,3.431134
Emys orbicularis,46.109263,6.100724
Emys orbicularis,46.109695,16.332627
Emys orbicularis,46.112729,21.283597
Emys orbicularis,46.112791,6.188813
Emys orbicularis,46.115608,47.701889
Emys orbicularis,46.118033,0.780943
Emys orbicularis,46.126128,6.069142
Emys orbicularis,46.128875,14.826441
Emys orbicularis,46.131286,18.134591
Emys orbicularis,46.134214,6.113028
Emys orbicularis,46.13695,6.158814
Emys orbicularis,46.137279,35.110204
Emys orbicularis,46.141074,35.014489
Emys orbicularis,46.147942,35.020214
Emys orbicularis,46.15,6.02
Emys orbicularis,46.15,6.02
Emys orbicularis,46.15,6.02
Emys orbicularis,46.15,6.02
Emys orbicularis,46.15,6.02
Emys orbicularis,46.15,6.02
Emys orbicularis,46.15,6.02
Emys orbicularis,46.15,6.02
Emys orbicularis,46.15,6.02
Emys orbicularis,46.15,6.02
Emys orbicularis,46.15,6.02
Emys orbicularis,46.15,6.03
Emys orbicularis,46.15,6.02
Emys orbicularis,46.15,6.02
Emys orbicularis,46.15,6.02
Emys orbicularis,46.15,6.02
Emys orbicularis,46.15,6.02
Emys orbicularis,46.15,6.02
Emys orbicularis,46.15,6.02
Emys orbicularis,46.15,6.02
Emys orbicularis,46.15,6.02
Emys orbicularis,46.15,6.02
Emys orbicularis,46.157633,18.054057
Emys orbicularis,46.158407,6.064248
Emys orbicularis,46.160051,6.158507
Emys orbicularis,46.167574,6.187714
Emys orbicularis,46.168618,18.066139
Emys orbicularis,46.169462,6.174754
Emys orbicularis,46.17,6.01
Emys orbicularis,46.17,6.01
Emys orbicularis,46.17,6.01
Emys orbicularis,46.17,6.01
Emys orbicularis,46.171397,18.219592
Emys orbicularis,46.174583,6.105045
Emys orbicularis,46.176256,19.976657
Emys orbicularis,46.176615,18.267983
Emys orbicularis,46.18,6.02
Emys orbicularis,46.180352,6.165315
Emys orbicularis,46.181081,6.077389
Emys orbicularis,46.185276,18.169597
Emys orbicularis,46.186899,6.087563
Emys orbicularis,46.187656,47.758622
Emys orbicularis,46.188301,47.799613
Emys orbicularis,46.192361,18.04876
Emys orbicularis,46.194352,30.576925
Emys orbicularis,46.194359,34.892962
Emys orbicularis,46.199737,30.553031
Emys orbicularis,46.201172,20.110133
Emys orbicularis,46.201914,47.208575
Emys orbicularis,46.204923,19.997391
Emys orbicularis,46.205038,47.664002
Emys orbicularis,46.205327,49.083643
Emys orbicularis,46.210011,6.084023
Emys orbicularis,46.210202,20.098282
Emys orbicularis,46.21049,20.046395
Emys orbicularis,46.210551,44.298274
Emys orbicularis,46.216032,47.418656
Emys orbicularis,46.219868,20.038589
Emys orbicularis,46.221638,20.199591
Emys orbicularis,46.225628,47.64806
Emys orbicularis,46.232063,44.526574
Emys orbicularis,46.232873,20.067875
Emys orbicularis,46.233287,47.671898
Emys orbicularis,46.233912,19.914533
Emys orbicularis,46.235802,48.056124
Emys orbicularis,46.236785,19.853526
Emys orbicularis,46.236999,20.001563
Emys orbicularis,46.237693,19.898742
Emys orbicularis,46.240691,20.198047
Emys orbicularis,46.241429,48.009995
Emys orbicularis,46.244514,20.659383
Emys orbicularis,46.245175,30.481993
Emys orbicularis,46.247373,20.140985
Emys orbicularis,46.251669,44.423514
Emys orbicularis,46.251847,44.438176
Emys orbicularis,46.253916,20.141254
Emys orbicularis,46.254093,20.154498
Emys orbicularis,46.254973,48.141853
Emys orbicularis,46.257027,47.680997
Emys orbicularis,46.257092,20.181541
Emys orbicularis,46.257207,20.06831
Emys orbicularis,46.264537,19.962781
Emys orbicularis,46.265116,47.82277
Emys orbicularis,46.265507,20.087785
Emys orbicularis,46.267016,19.991517
Emys orbicularis,46.272882,48.503639
Emys orbicularis,46.274314,20.12541
Emys orbicularis,46.275799,48.141678
Emys orbicularis,46.277749,7.150178
Emys orbicularis,46.279506,44.263076
Emys orbicularis,46.285211,47.872319
Emys orbicularis,46.288977,20.013438
Emys orbicularis,46.289666,20.06697
Emys orbicularis,46.293198,20.007174
Emys orbicularis,46.294509,19.835824
Emys orbicularis,46.300227,47.671339
Emys orbicularis,46.301672,20.111887
Emys orbicularis,46.302,30.508
Emys orbicularis,46.30229,44.452334
Emys orbicularis,46.303416,30.481686
Emys orbicularis,46.303902,43.508453
Emys orbicularis,46.304006,20.003313
Emys orbicularis,46.304143,20.13474
Emys orbicularis,46.305197,18.858878
Emys orbicularis,46.305845,19.937594
Emys orbicularis,46.307252,19.825825
Emys orbicularis,46.307281,20.067163
Emys orbicularis,46.310144,48.139219
Emys orbicularis,46.310374,20.097247
Emys orbicularis,46.311548,33.229446
Emys orbicularis,46.313344,32.791374
Emys orbicularis,46.315884,20.178266
Emys orbicularis,46.32,20.1
Emys orbicularis,46.322222,19.990133
Emys orbicularis,46.323439,19.961058
Emys orbicularis,46.324493,30.537711
Emys orbicularis,46.326839,48.171274
Emys orbicularis,46.32885,19.958884
Emys orbicularis,46.331665,20.085605
Emys orbicularis,46.331889,47.792309
Emys orbicularis,46.333925,20.114385
Emys orbicularis,46.335862,48.118797
Emys orbicularis,46.336196,20.108592
Emys orbicularis,46.336935,48.140142
Emys orbicularis,46.33729,20.060988
Emys orbicularis,46.339214,48.024781
Emys orbicularis,46.344783,19.920998
Emys orbicularis,46.346718,19.933553
Emys orbicularis,46.347562,20.084489
Emys orbicularis,46.347905,19.903537
Emys orbicularis,46.348112,20.149576
Emys orbicularis,46.348963,47.309929
Emys orbicularis,46.349,30.65
Emys orbicularis,46.349929,48.155483
Emys orbicularis,46.35,20.1
Emys orbicularis,46.351695,20.151547
Emys orbicularis,46.355984,47.738942
Emys orbicularis,46.361804,48.154865
Emys orbicularis,46.363952,3.437144
Emys orbicularis,46.365148,44.267978
Emys orbicularis,46.3667,17.8
Emys orbicularis,46.368999,44.224396
Emys orbicularis,46.372309,19.843219
Emys orbicularis,46.373029,19.815871
Emys orbicularis,46.375607,20.02885
Emys orbicularis,46.380387,19.916323
Emys orbicularis,46.381186,20.084834
Emys orbicularis,46.381675,47.624437
Emys orbicularis,46.383677,47.58019
Emys orbicularis,46.384216,20.024274
Emys orbicularis,46.387084,19.993859
Emys orbicularis,46.388699,20.01643
Emys orbicularis,46.39,17.81
Emys orbicularis,46.394079,19.991158
Emys orbicularis,46.399732,19.907298
Emys orbicularis,46.400003,32.454174
Emys orbicularis,46.400907,48.133393
Emys orbicularis,46.411818,32.491155
Emys orbicularis,46.411946,32.784828
Emys orbicularis,46.419421,1.255697
Emys orbicularis,46.433139,17.538902
Emys orbicularis,46.439,30.679
Emys orbicularis,46.43925,30.666988
Emys orbicularis,46.445301,43.714881
Emys orbicularis,46.455,19.4551
Emys orbicularis,46.457017,3.321581
Emys orbicularis,46.45751,26.808739
Emys orbicularis,46.458834,19.576993
Emys orbicularis,46.460246,16.444942
Emys orbicularis,46.460477,1.446301
Emys orbicularis,46.468856,30.290072
Emys orbicularis,46.477764,1.441398
Emys orbicularis,46.477943,41.544381
Emys orbicularis,46.478064,1.448274
Emys orbicularis,46.478123,1.449895
Emys orbicularis,46.478343,43.556994
Emys orbicularis,46.478714,1.447148
Emys orbicularis,46.478721,1.447206
Emys orbicularis,46.478743,1.447105
Emys orbicularis,46.478743,1.447062
Emys orbicularis,46.478743,1.447105
Emys orbicularis,46.478743,1.447257
Emys orbicularis,46.478743,1.447062
Emys orbicularis,46.478743,1.447105
Emys orbicularis,46.478743,1.447105
Emys orbicularis,46.478743,1.447105
Emys orbicularis,46.478743,1.447229
Emys orbicularis,46.478743,1.447105
Emys orbicularis,46.478743,1.447105
Emys orbicularis,46.478743,1.447105
Emys orbicularis,46.478743,1.447062
Emys orbicularis,46.478743,1.447105
Emys orbicularis,46.478758,1.447256
Emys orbicularis,46.47877,1.44717
Emys orbicularis,46.478773,1.44717
Emys orbicularis,46.478788,1.447197
Emys orbicularis,46.479,30.197
Emys orbicularis,46.479238,1.447547
Emys orbicularis,46.479464,1.447878
Emys orbicularis,46.479467,1.447749
Emys orbicularis,46.479475,1.447856
Emys orbicularis,46.479482,1.447856
Emys orbicularis,46.479508,1.447864
Emys orbicularis,46.479551,1.447782
Emys orbicularis,46.481,30.706
Emys orbicularis,46.502402,32.740321
Emys orbicularis,46.51,1.15
Emys orbicularis,46.513086,32.029842
Emys orbicularis,46.534,30.021
Emys orbicularis,46.536155,1.229782
Emys orbicularis,46.540862,41.412149
Emys orbicularis,46.5453,43.435853
Emys orbicularis,46.551619,30.70712
Emys orbicularis,46.563386,30.684497
Emys orbicularis,46.568,30.804
Emys orbicularis,46.569,30.805
Emys orbicularis,46.57226,38.627344
Emys orbicularis,46.572756,18.094671
Emys orbicularis,46.574064,43.508398
Emys orbicularis,46.578515,20.18461
Emys orbicularis,46.580832,32.404349
Emys orbicularis,46.59,19.91
Emys orbicularis,46.59212,3.648065
Emys orbicularis,46.593628,19.909029
