scientificName,decimalLatitude,decimalLongitude
Trachemys scripta scripta,50.07775,4.55372
Trachemys scripta scripta,50.082341,14.442517
Trachemys scripta scripta,50.082371,14.442589
Trachemys scripta scripta,50.082371,14.442589
Trachemys scripta scripta,50.082371,14.442589
Trachemys scripta scripta,50.08458,4.49182
Trachemys scripta scripta,50.086433,8.556848
Trachemys scripta scripta,50.086914,8.560281
Trachemys scripta scripta,50.086914,8.560281
Trachemys scripta scripta,50.088963,8.602564
Trachemys scripta scripta,50.094707,8.556976
Trachemys scripta scripta,50.101038,8.239379
Trachemys scripta scripta,50.101039,8.239291
Trachemys scripta scripta,50.101094,8.238836
Trachemys scripta scripta,50.101217,8.238692
Trachemys scripta scripta,50.10693,9.892673
Trachemys scripta scripta,50.109596,8.589635
Trachemys scripta scripta,50.109596,8.589635
Trachemys scripta scripta,50.112293,8.589463
Trachemys scripta scripta,50.112293,8.589463
Trachemys scripta scripta,50.112293,8.589463
Trachemys scripta scripta,50.112293,8.589463
Trachemys scripta scripta,50.112293,8.589463
Trachemys scripta scripta,50.112293,8.589463
Trachemys scripta scripta,50.112293,8.589463
Trachemys scripta scripta,50.112293,8.589463
Trachemys scripta scripta,50.112377,8.77357
Trachemys scripta scripta,50.115002,8.875247
Trachemys scripta scripta,50.116577,8.675272
Trachemys scripta scripta,50.11762,5.09423
Trachemys scripta scripta,50.11827,5.09382
Trachemys scripta scripta,50.11843,5.09378
Trachemys scripta scripta,50.120358,8.72263
Trachemys scripta scripta,50.120358,8.72263
Trachemys scripta scripta,50.120358,8.72263
Trachemys scripta scripta,50.120358,8.72263
Trachemys scripta scripta,50.120358,8.72263
Trachemys scripta scripta,50.120358,8.72263
Trachemys scripta scripta,50.120358,8.72263
Trachemys scripta scripta,50.12094,4.69688
Trachemys scripta scripta,50.12121,4.69662
Trachemys scripta scripta,50.1217,5.19263
Trachemys scripta scripta,50.121922,8.658406
Trachemys scripta scripta,50.122001,8.658128
Trachemys scripta scripta,50.12226,4.69427
Trachemys scripta scripta,50.122374,8.654871
Trachemys scripta scripta,50.122551,8.654184
Trachemys scripta scripta,50.122633,8.654861
Trachemys scripta scripta,50.123376,8.655846
Trachemys scripta scripta,50.123852,11.29029
Trachemys scripta scripta,50.123964,8.653631
Trachemys scripta scripta,50.12504,4.51495
Trachemys scripta scripta,50.125641,8.888798
Trachemys scripta scripta,50.12668,4.5141
Trachemys scripta scripta,50.12674,4.51425
Trachemys scripta scripta,50.127014,9.382238
Trachemys scripta scripta,50.127289,8.071186
Trachemys scripta scripta,50.12745,5.69319
Trachemys scripta scripta,50.12752,4.51482
Trachemys scripta scripta,50.12801,4.94223
Trachemys scripta scripta,50.12813,4.5149
Trachemys scripta scripta,50.129025,4.783505
Trachemys scripta scripta,50.12951,4.63423
Trachemys scripta scripta,50.129823,6.920185
Trachemys scripta scripta,50.132251,8.779713
Trachemys scripta scripta,50.132661,8.658986
Trachemys scripta scripta,50.134122,6.924847
Trachemys scripta scripta,50.1396,4.62421
Trachemys scripta scripta,50.14643,5.07282
Trachemys scripta scripta,50.14653,5.07299
Trachemys scripta scripta,50.14653,5.07299
Trachemys scripta scripta,50.14657,5.07303
Trachemys scripta scripta,50.14667,5.07344
Trachemys scripta scripta,50.1468,5.07344
Trachemys scripta scripta,50.147865,8.77327
Trachemys scripta scripta,50.14825,5.07312
Trachemys scripta scripta,50.149151,8.624482
Trachemys scripta scripta,50.149151,8.624482
Trachemys scripta scripta,50.149151,8.624482
Trachemys scripta scripta,50.149151,8.624482
Trachemys scripta scripta,50.149452,6.338249
Trachemys scripta scripta,50.151196,8.772411
Trachemys scripta scripta,50.151196,8.772411
Trachemys scripta scripta,50.151196,8.772411
Trachemys scripta scripta,50.151196,8.772411
Trachemys scripta scripta,50.15221,5.06911
Trachemys scripta scripta,50.15867,5.0694
Trachemys scripta scripta,50.15936,5.06949
Trachemys scripta scripta,50.15937,5.06934
Trachemys scripta scripta,50.15946,5.06922
Trachemys scripta scripta,50.161994,8.652658
Trachemys scripta scripta,50.1651,4.72705
Trachemys scripta scripta,50.176651,8.663921
Trachemys scripta scripta,50.17926,8.669329
Trachemys scripta scripta,50.182133,8.633537
Trachemys scripta scripta,50.18519,4.42287
Trachemys scripta scripta,50.18582,4.41685
Trachemys scripta scripta,50.20003,4.85623
Trachemys scripta scripta,50.20054,4.85517
Trachemys scripta scripta,50.2009,4.85075
Trachemys scripta scripta,50.20153,4.96729
Trachemys scripta scripta,50.20334,4.39882
Trachemys scripta scripta,50.20367,8.567659
Trachemys scripta scripta,50.20418,4.39723
Trachemys scripta scripta,50.20599,4.39954
Trachemys scripta scripta,50.20602,4.39951
Trachemys scripta scripta,50.20603,4.39954
Trachemys scripta scripta,50.20895,5.19835
Trachemys scripta scripta,50.20929,5.19851
Trachemys scripta scripta,50.21566,4.39741
Trachemys scripta scripta,50.21644,4.38743
Trachemys scripta scripta,50.21651,4.38773
Trachemys scripta scripta,50.21768,4.88734
Trachemys scripta scripta,50.223839,11.206967
Trachemys scripta scripta,50.23112,4.89824
Trachemys scripta scripta,50.23158,4.89834
Trachemys scripta scripta,50.273937,8.205984
Trachemys scripta scripta,50.28688,5.91208
Trachemys scripta scripta,50.29679,5.12484
Trachemys scripta scripta,50.29966,5.4251
Trachemys scripta scripta,50.30141,4.42117
Trachemys scripta scripta,50.30154,4.42094
Trachemys scripta scripta,50.30221,5.41619
Trachemys scripta scripta,50.30977,4.1551
Trachemys scripta scripta,50.31283,4.18602
Trachemys scripta scripta,50.31286,4.18694
Trachemys scripta scripta,50.31311,4.18469
Trachemys scripta scripta,50.31348,4.18382
Trachemys scripta scripta,50.3135,4.18521
Trachemys scripta scripta,50.31351,4.18496
Trachemys scripta scripta,50.31351,4.18472
Trachemys scripta scripta,50.31356,4.18472
Trachemys scripta scripta,50.3137,4.18452
Trachemys scripta scripta,50.31451,4.1819
Trachemys scripta scripta,50.3192,4.15354
Trachemys scripta scripta,50.3196,4.15875
Trachemys scripta scripta,50.3198,4.15626
Trachemys scripta scripta,50.31985,4.23411
Trachemys scripta scripta,50.31989,4.15628
Trachemys scripta scripta,50.31995,4.1571
Trachemys scripta scripta,50.32156,4.94441
Trachemys scripta scripta,50.32205,4.94392
Trachemys scripta scripta,50.32215,4.94377
Trachemys scripta scripta,50.32283,5.43249
Trachemys scripta scripta,50.33276,4.78194
Trachemys scripta scripta,50.337627,7.676978
Trachemys scripta scripta,50.33904,4.80678
Trachemys scripta scripta,50.33931,4.80789
Trachemys scripta scripta,50.34014,4.24589
Trachemys scripta scripta,50.34334,4.85838
Trachemys scripta scripta,50.35028,4.80313
Trachemys scripta scripta,50.35031,4.80313
Trachemys scripta scripta,50.35092,4.87083
Trachemys scripta scripta,50.35293,4.92982
Trachemys scripta scripta,50.35897,4.88154
Trachemys scripta scripta,50.36483,4.82416
Trachemys scripta scripta,50.36665,4.67943
Trachemys scripta scripta,50.3681,5.2784
Trachemys scripta scripta,50.3726,4.32044
Trachemys scripta scripta,50.37559,4.3416
Trachemys scripta scripta,50.37685,4.02565
Trachemys scripta scripta,50.37774,5.52449
Trachemys scripta scripta,50.37787,5.5246
Trachemys scripta scripta,50.38222,5.91567
Trachemys scripta scripta,50.38804,4.35285
Trachemys scripta scripta,50.39926,4.88078
Trachemys scripta scripta,50.4007,4.88074
Trachemys scripta scripta,50.40754,4.37571
Trachemys scripta scripta,50.40812,4.37648
Trachemys scripta scripta,50.41225,6.3107
Trachemys scripta scripta,50.415905,8.970391
Trachemys scripta scripta,50.41713,4.88151
Trachemys scripta scripta,50.41847,4.88252
Trachemys scripta scripta,50.41935,4.88214
Trachemys scripta scripta,50.43433,4.62053
Trachemys scripta scripta,50.43509,4.61673
Trachemys scripta scripta,50.43596,4.58453
Trachemys scripta scripta,50.4365,4.58452
Trachemys scripta scripta,50.43651,4.58453
Trachemys scripta scripta,50.43655,4.58466
Trachemys scripta scripta,50.43658,4.58456
Trachemys scripta scripta,50.4366,4.58456
Trachemys scripta scripta,50.43666,4.58455
Trachemys scripta scripta,50.43675,4.58463
Trachemys scripta scripta,50.43679,4.58471
Trachemys scripta scripta,50.43684,4.75562
Trachemys scripta scripta,50.43687,4.75557
Trachemys scripta scripta,50.43696,4.58449
Trachemys scripta scripta,50.43698,4.58446
Trachemys scripta scripta,50.4372,4.75601
Trachemys scripta scripta,50.4372,4.58452
Trachemys scripta scripta,50.43722,4.58453
Trachemys scripta scripta,50.43747,4.58447
Trachemys scripta scripta,50.43748,4.5845
Trachemys scripta scripta,50.43766,4.58384
Trachemys scripta scripta,50.43775,4.58221
Trachemys scripta scripta,50.43776,4.58416
Trachemys scripta scripta,50.43777,4.58429
Trachemys scripta scripta,50.43781,4.5822
Trachemys scripta scripta,50.43788,4.62095
Trachemys scripta scripta,50.43791,4.58338
Trachemys scripta scripta,50.43813,4.58277
Trachemys scripta scripta,50.43815,4.58384
Trachemys scripta scripta,50.43825,4.58263
Trachemys scripta scripta,50.43827,4.58395
Trachemys scripta scripta,50.4383,4.58376
Trachemys scripta scripta,50.43832,4.58378
Trachemys scripta scripta,50.43839,4.58367
Trachemys scripta scripta,50.4384,4.58365
Trachemys scripta scripta,50.43844,4.58344
Trachemys scripta scripta,50.43847,4.58353
Trachemys scripta scripta,50.43851,4.58344
Trachemys scripta scripta,50.43853,4.58317
Trachemys scripta scripta,50.43854,4.58339
Trachemys scripta scripta,50.43859,4.58363
Trachemys scripta scripta,50.43869,4.58313
Trachemys scripta scripta,50.43874,4.58311
Trachemys scripta scripta,50.43877,4.58325
Trachemys scripta scripta,50.44103,4.87098
Trachemys scripta scripta,50.44363,4.15162
Trachemys scripta scripta,50.444553,8.251247
Trachemys scripta scripta,50.44466,4.87297
Trachemys scripta scripta,50.4467,3.68752
Trachemys scripta scripta,50.44815,4.88304
Trachemys scripta scripta,50.44819,4.88319
Trachemys scripta scripta,50.44821,4.88323
Trachemys scripta scripta,50.4492,4.77104
Trachemys scripta scripta,50.44957,4.77102
Trachemys scripta scripta,50.44957,4.77096
Trachemys scripta scripta,50.44985,4.77045
Trachemys scripta scripta,50.44988,4.77046
Trachemys scripta scripta,50.45045,4.76661
Trachemys scripta scripta,50.4509,6.14326
Trachemys scripta scripta,50.4509,6.14326
Trachemys scripta scripta,50.45226,3.9659
Trachemys scripta scripta,50.45244,4.52177
Trachemys scripta scripta,50.45256,4.45029
Trachemys scripta scripta,50.45268,4.45056
Trachemys scripta scripta,50.453,4.45028
Trachemys scripta scripta,50.45446,4.48883
Trachemys scripta scripta,50.45448,4.48885
Trachemys scripta scripta,50.45448,4.48886
Trachemys scripta scripta,50.45448,4.48877
Trachemys scripta scripta,50.45453,4.4889
Trachemys scripta scripta,50.45453,4.4888
Trachemys scripta scripta,50.45453,4.48867
Trachemys scripta scripta,50.45455,4.48876
Trachemys scripta scripta,50.45458,4.48867
Trachemys scripta scripta,50.45459,4.48876
Trachemys scripta scripta,50.45459,4.48877
Trachemys scripta scripta,50.45459,4.48839
Trachemys scripta scripta,50.45463,4.48887
Trachemys scripta scripta,50.45549,3.83273
Trachemys scripta scripta,50.45552,4.11562
Trachemys scripta scripta,50.45569,3.68563
Trachemys scripta scripta,50.45576,3.83354
Trachemys scripta scripta,50.45581,4.1161
Trachemys scripta scripta,50.45588,4.11481
Trachemys scripta scripta,50.45635,4.11609
Trachemys scripta scripta,50.45638,3.83429
Trachemys scripta scripta,50.45641,3.83406
Trachemys scripta scripta,50.45644,3.68544
Trachemys scripta scripta,50.45648,4.11621
Trachemys scripta scripta,50.45652,4.11583
Trachemys scripta scripta,50.45658,3.83466
Trachemys scripta scripta,50.45688,3.68344
Trachemys scripta scripta,50.45695,3.68179
Trachemys scripta scripta,50.45713,3.68153
Trachemys scripta scripta,50.45713,3.68216
Trachemys scripta scripta,50.45716,3.68148
Trachemys scripta scripta,50.4572,3.6831
Trachemys scripta scripta,50.45722,3.68279
Trachemys scripta scripta,50.45722,3.68165
Trachemys scripta scripta,50.45723,3.83507
Trachemys scripta scripta,50.45724,3.683
Trachemys scripta scripta,50.45725,3.68217
Trachemys scripta scripta,50.45729,3.6662
Trachemys scripta scripta,50.45738,3.68179
Trachemys scripta scripta,50.45739,3.6823
Trachemys scripta scripta,50.45742,3.68172
Trachemys scripta scripta,50.45743,3.68226
Trachemys scripta scripta,50.45745,3.8209
Trachemys scripta scripta,50.45745,3.68163
Trachemys scripta scripta,50.45745,3.68191
Trachemys scripta scripta,50.45746,3.68226
Trachemys scripta scripta,50.45746,3.68215
Trachemys scripta scripta,50.45747,3.68218
Trachemys scripta scripta,50.45747,3.68214
Trachemys scripta scripta,50.45747,3.68213
Trachemys scripta scripta,50.45748,3.6822
Trachemys scripta scripta,50.4575,3.68244
Trachemys scripta scripta,50.45751,3.68226
Trachemys scripta scripta,50.45755,3.68196
Trachemys scripta scripta,50.45758,3.68205
Trachemys scripta scripta,50.45759,3.68243
Trachemys scripta scripta,50.4576,3.68208
Trachemys scripta scripta,50.45767,3.68154
Trachemys scripta scripta,50.45769,3.68247
Trachemys scripta scripta,50.45771,3.8354
Trachemys scripta scripta,50.45771,3.8354
Trachemys scripta scripta,50.45772,3.68178
Trachemys scripta scripta,50.45777,3.68256
Trachemys scripta scripta,50.45784,3.6824
Trachemys scripta scripta,50.45784,3.68255
Trachemys scripta scripta,50.45785,3.68224
Trachemys scripta scripta,50.45787,3.68254
Trachemys scripta scripta,50.45788,3.6826
Trachemys scripta scripta,50.4579,3.68233
Trachemys scripta scripta,50.45795,3.68265
Trachemys scripta scripta,50.45795,3.68263
Trachemys scripta scripta,50.45795,3.6823
Trachemys scripta scripta,50.458,4.32027
Trachemys scripta scripta,50.45801,3.68244
Trachemys scripta scripta,50.45803,3.68257
Trachemys scripta scripta,50.45818,3.68206
Trachemys scripta scripta,50.45825,3.68165
Trachemys scripta scripta,50.45827,3.68096
Trachemys scripta scripta,50.45846,4.3202
Trachemys scripta scripta,50.45859,3.67861
Trachemys scripta scripta,50.45902,3.67948
Trachemys scripta scripta,50.459714,-104.67775
Trachemys scripta scripta,50.46003,3.68081
Trachemys scripta scripta,50.4609,4.71683
Trachemys scripta scripta,50.46121,4.71321
Trachemys scripta scripta,50.46133,4.71391
Trachemys scripta scripta,50.46148,4.71467
Trachemys scripta scripta,50.46152,4.71468
Trachemys scripta scripta,50.46156,4.71625
Trachemys scripta scripta,50.46218,3.68576
Trachemys scripta scripta,50.46244,3.68098
Trachemys scripta scripta,50.46267,3.69209
Trachemys scripta scripta,50.46294,4.96047
Trachemys scripta scripta,50.46294,4.96047
Trachemys scripta scripta,50.46369,3.68552
Trachemys scripta scripta,50.46378,4.22953
Trachemys scripta scripta,50.46412,3.68238
Trachemys scripta scripta,50.46442,3.68181
Trachemys scripta scripta,50.46465,3.68299
Trachemys scripta scripta,50.46501,4.08119
Trachemys scripta scripta,50.46549,3.68959
Trachemys scripta scripta,50.46563,4.07909
Trachemys scripta scripta,50.46621,3.69021
Trachemys scripta scripta,50.46642,4.85598
Trachemys scripta scripta,50.46642,4.85641
Trachemys scripta scripta,50.46648,3.69185
Trachemys scripta scripta,50.46651,4.856
Trachemys scripta scripta,50.46652,3.69239
Trachemys scripta scripta,50.46654,3.69191
Trachemys scripta scripta,50.46699,4.07901
Trachemys scripta scripta,50.46705,4.07898
Trachemys scripta scripta,50.46723,3.67716
Trachemys scripta scripta,50.46873,4.83694
Trachemys scripta scripta,50.46979,4.07275
Trachemys scripta scripta,50.47027,4.23458
Trachemys scripta scripta,50.47041,4.23478
Trachemys scripta scripta,50.47429,3.67892
Trachemys scripta scripta,50.47434,3.67891
Trachemys scripta scripta,50.47664,4.12584
Trachemys scripta scripta,50.47905,4.96656
Trachemys scripta scripta,50.47918,4.96578
Trachemys scripta scripta,50.48171,4.29837
Trachemys scripta scripta,50.48207,4.29955
Trachemys scripta scripta,50.49419,4.2392
Trachemys scripta scripta,50.49432,4.23934
Trachemys scripta scripta,50.49608,5.89046
Trachemys scripta scripta,50.49925,3.85845
Trachemys scripta scripta,50.49934,3.99724
Trachemys scripta scripta,50.49937,3.85998
Trachemys scripta scripta,50.49967,3.85892
Trachemys scripta scripta,50.49979,4.6131
Trachemys scripta scripta,50.49982,4.61332
Trachemys scripta scripta,50.49984,4.00244
Trachemys scripta scripta,50.49984,4.00244
Trachemys scripta scripta,50.49991,4.61324
Trachemys scripta scripta,50.49992,4.61323
Trachemys scripta scripta,50.50071,3.99748
Trachemys scripta scripta,50.50289,3.63645
Trachemys scripta scripta,50.50417,3.86981
Trachemys scripta scripta,50.50497,2.861881
Trachemys scripta scripta,50.5064,5.16627
Trachemys scripta scripta,50.50657,5.16821
Trachemys scripta scripta,50.50657,5.16821
Trachemys scripta scripta,50.50662,5.14576
Trachemys scripta scripta,50.50715,3.88983
Trachemys scripta scripta,50.50876,5.17398
Trachemys scripta scripta,50.50945,4.34101
Trachemys scripta scripta,50.50957,4.34107
Trachemys scripta scripta,50.51015,5.59036
Trachemys scripta scripta,50.51059,5.58922
Trachemys scripta scripta,50.51173,3.72571
Trachemys scripta scripta,50.51428,5.11287
Trachemys scripta scripta,50.51721,5.19545
Trachemys scripta scripta,50.51721,5.19545
Trachemys scripta scripta,50.5179,5.56816
Trachemys scripta scripta,50.518238,8.817233
Trachemys scripta scripta,50.52152,3.74058
Trachemys scripta scripta,50.5238,10.373752
Trachemys scripta scripta,50.5238,10.373752
Trachemys scripta scripta,50.52934,4.70822
Trachemys scripta scripta,50.53005,5.58194
Trachemys scripta scripta,50.53015,3.51986
Trachemys scripta scripta,50.53097,4.23808
Trachemys scripta scripta,50.53169,4.23637
Trachemys scripta scripta,50.53297,4.84177
Trachemys scripta scripta,50.53609,5.31353
Trachemys scripta scripta,50.5363,5.31336
Trachemys scripta scripta,50.53692,5.81261
Trachemys scripta scripta,50.53721,5.26008
Trachemys scripta scripta,50.53771,3.50804
Trachemys scripta scripta,50.53942,5.31791
Trachemys scripta scripta,50.54059,4.27236
Trachemys scripta scripta,50.5406,5.31649
Trachemys scripta scripta,50.54071,4.27263
Trachemys scripta scripta,50.54074,4.27259
Trachemys scripta scripta,50.54173,5.31824
Trachemys scripta scripta,50.542,5.32414
Trachemys scripta scripta,50.5424,5.32189
Trachemys scripta scripta,50.54275,5.32337
Trachemys scripta scripta,50.542999,8.645039
Trachemys scripta scripta,50.542999,8.645039
Trachemys scripta scripta,50.542999,8.645039
Trachemys scripta scripta,50.542999,8.645039
Trachemys scripta scripta,50.542999,8.645039
Trachemys scripta scripta,50.542999,8.645039
Trachemys scripta scripta,50.54425,3.44433
Trachemys scripta scripta,50.55011,3.47288
Trachemys scripta scripta,50.55167,3.74748
Trachemys scripta scripta,50.55396,4.28362
Trachemys scripta scripta,50.554745,3.1531
Trachemys scripta scripta,50.556523,3.172018
Trachemys scripta scripta,50.55675,3.169306
Trachemys scripta scripta,50.556804,3.172052
Trachemys scripta scripta,50.556865,3.171973
Trachemys scripta scripta,50.55778,4.28478
Trachemys scripta scripta,50.56379,4.28235
Trachemys scripta scripta,50.56456,4.70059
Trachemys scripta scripta,50.56513,4.2784
Trachemys scripta scripta,50.56514,8.606071
Trachemys scripta scripta,50.56537,4.51901
Trachemys scripta scripta,50.56665,4.25936
Trachemys scripta scripta,50.567513,2.67391
Trachemys scripta scripta,50.56936,4.90711
Trachemys scripta scripta,50.56961,5.58965
Trachemys scripta scripta,50.56988,4.70574
Trachemys scripta scripta,50.5702,4.25711
Trachemys scripta scripta,50.5763,4.2524
Trachemys scripta scripta,50.57836,5.57546
Trachemys scripta scripta,50.58179,4.08301
Trachemys scripta scripta,50.58182,5.59359
Trachemys scripta scripta,50.5827,5.59065
Trachemys scripta scripta,50.58299,3.88937
Trachemys scripta scripta,50.58333,4.60658
Trachemys scripta scripta,50.58393,4.08852
Trachemys scripta scripta,50.58406,4.08859
Trachemys scripta scripta,50.58722,4.25425
Trachemys scripta scripta,50.58741,5.59036
Trachemys scripta scripta,50.587623,2.586966
Trachemys scripta scripta,50.58774,4.25319
Trachemys scripta scripta,50.5881,4.25311
Trachemys scripta scripta,50.58823,4.25301
Trachemys scripta scripta,50.58825,5.63569
Trachemys scripta scripta,50.588903,-1.227812
Trachemys scripta scripta,50.59085,4.25273
Trachemys scripta scripta,50.591056,3.394946
Trachemys scripta scripta,50.59505,4.25227
Trachemys scripta scripta,50.59543,4.25196
Trachemys scripta scripta,50.59548,5.41047
Trachemys scripta scripta,50.59557,4.25148
Trachemys scripta scripta,50.59678,4.24741
Trachemys scripta scripta,50.5972,4.24889
Trachemys scripta scripta,50.59732,4.24872
Trachemys scripta scripta,50.59975,5.59552
Trachemys scripta scripta,50.60082,4.23874
Trachemys scripta scripta,50.60087,4.2388
Trachemys scripta scripta,50.60087,4.23927
Trachemys scripta scripta,50.60105,4.43516
Trachemys scripta scripta,50.6011,4.24057
Trachemys scripta scripta,50.60122,4.43417
Trachemys scripta scripta,50.60129,4.23927
Trachemys scripta scripta,50.60136,4.24061
Trachemys scripta scripta,50.60142,4.23935
Trachemys scripta scripta,50.60155,4.43483
Trachemys scripta scripta,50.60165,4.43406
Trachemys scripta scripta,50.60236,4.43483
Trachemys scripta scripta,50.60245,4.43501
Trachemys scripta scripta,50.6025,3.42026
Trachemys scripta scripta,50.60259,3.4206
Trachemys scripta scripta,50.6028,4.43717
Trachemys scripta scripta,50.6028,4.43717
Trachemys scripta scripta,50.6028,4.43717
Trachemys scripta scripta,50.6028,4.43717
Trachemys scripta scripta,50.6028,4.43717
Trachemys scripta scripta,50.6028,4.43717
Trachemys scripta scripta,50.6028,4.43717
Trachemys scripta scripta,50.603894,6.635646
Trachemys scripta scripta,50.6062,4.1499
Trachemys scripta scripta,50.60643,4.14906
Trachemys scripta scripta,50.60645,4.14925
Trachemys scripta scripta,50.606479,4.149539
Trachemys scripta scripta,50.61119,3.41201
Trachemys scripta scripta,50.61199,5.58566
Trachemys scripta scripta,50.612173,7.072532
Trachemys scripta scripta,50.61261,5.58581
Trachemys scripta scripta,50.613,3.38133
Trachemys scripta scripta,50.61334,5.16703
Trachemys scripta scripta,50.613762,9.734751
Trachemys scripta scripta,50.61487,5.59923
Trachemys scripta scripta,50.61568,3.7992
Trachemys scripta scripta,50.61634,5.58874
Trachemys scripta scripta,50.61699,3.7946
Trachemys scripta scripta,50.61738,3.79427
Trachemys scripta scripta,50.61827,3.78404
Trachemys scripta scripta,50.61966,4.95323
Trachemys scripta scripta,50.61983,4.95128
Trachemys scripta scripta,50.62071,4.95032
Trachemys scripta scripta,50.62317,5.63635
Trachemys scripta scripta,50.62387,5.14144
Trachemys scripta scripta,50.62509,4.63241
Trachemys scripta scripta,50.62513,4.63269
Trachemys scripta scripta,50.62514,4.6328
Trachemys scripta scripta,50.62944,5.57595
Trachemys scripta scripta,50.63031,5.09699
Trachemys scripta scripta,50.631612,3.177302
Trachemys scripta scripta,50.631618,3.177502
Trachemys scripta scripta,50.63336,5.56858
Trachemys scripta scripta,50.63368,5.56858
Trachemys scripta scripta,50.635523,3.146793
Trachemys scripta scripta,50.63557,3.147018
Trachemys scripta scripta,50.635574,3.147097
Trachemys scripta scripta,50.635598,3.146685
Trachemys scripta scripta,50.635622,3.147004
Trachemys scripta scripta,50.635638,3.146718
Trachemys scripta scripta,50.63599,3.35537
Trachemys scripta scripta,50.63615,3.35534
Trachemys scripta scripta,50.636585,3.159878
Trachemys scripta scripta,50.636649,3.160028
Trachemys scripta scripta,50.636682,3.15985
Trachemys scripta scripta,50.63669,3.159943
Trachemys scripta scripta,50.640702,3.040731
Trachemys scripta scripta,50.64283,4.23341
Trachemys scripta scripta,50.64349,4.23609
Trachemys scripta scripta,50.65218,4.56693
Trachemys scripta scripta,50.65545,5.06715
Trachemys scripta scripta,50.6573,4.23063
Trachemys scripta scripta,50.66181,5.43484
Trachemys scripta scripta,50.6619,5.43504
Trachemys scripta scripta,50.66191,5.43495
Trachemys scripta scripta,50.66631,4.60558
Trachemys scripta scripta,50.66668,4.60632
Trachemys scripta scripta,50.66693,5.20108
Trachemys scripta scripta,50.66796,4.19073
Trachemys scripta scripta,50.66797,4.19072
Trachemys scripta scripta,50.66798,4.19062
Trachemys scripta scripta,50.66871,5.20482
Trachemys scripta scripta,50.66899,5.20753
Trachemys scripta scripta,50.6694,5.20503
Trachemys scripta scripta,50.66943,5.2055
Trachemys scripta scripta,50.66973,5.20477
Trachemys scripta scripta,50.66994,5.20455
Trachemys scripta scripta,50.67,5.20453
Trachemys scripta scripta,50.67002,5.20524
Trachemys scripta scripta,50.67034,3.60909
Trachemys scripta scripta,50.67041,5.20073
Trachemys scripta scripta,50.67042,3.6114
Trachemys scripta scripta,50.67043,5.2078
Trachemys scripta scripta,50.67044,3.61193
Trachemys scripta scripta,50.67106,5.20673
Trachemys scripta scripta,50.67114,5.20769
Trachemys scripta scripta,50.67124,5.20683
Trachemys scripta scripta,50.67125,5.20667
Trachemys scripta scripta,50.67125,5.20667
Trachemys scripta scripta,50.67127,3.35739
Trachemys scripta scripta,50.67129,5.20698
Trachemys scripta scripta,50.67131,5.20728
Trachemys scripta scripta,50.67138,3.61051
Trachemys scripta scripta,50.67362,4.36629
Trachemys scripta scripta,50.67437,4.36466
Trachemys scripta scripta,50.67472,4.58779
Trachemys scripta scripta,50.67477,4.58844
Trachemys scripta scripta,50.67479,4.36472
Trachemys scripta scripta,50.67534,4.36537
Trachemys scripta scripta,50.67556,4.59355
Trachemys scripta scripta,50.67569,5.21417
Trachemys scripta scripta,50.67578,4.59344
Trachemys scripta scripta,50.67585,5.21412
Trachemys scripta scripta,50.67585,5.21649
Trachemys scripta scripta,50.67621,4.36678
Trachemys scripta scripta,50.67661,5.2158
Trachemys scripta scripta,50.67947,5.51039
Trachemys scripta scripta,50.6812,4.55972
Trachemys scripta scripta,50.68302,5.22576
Trachemys scripta scripta,50.68326,4.56441
Trachemys scripta scripta,50.68508,4.70679
Trachemys scripta scripta,50.68525,4.70479
Trachemys scripta scripta,50.68641,5.72164
Trachemys scripta scripta,50.68691,4.03977
Trachemys scripta scripta,50.68691,4.04045
Trachemys scripta scripta,50.69097,4.19905
Trachemys scripta scripta,50.69361,4.98294
Trachemys scripta scripta,50.69365,4.20056
Trachemys scripta scripta,50.693667,3.201682
Trachemys scripta scripta,50.69812,5.59806
Trachemys scripta scripta,50.69816,5.59837
Trachemys scripta scripta,50.69836,5.67325
Trachemys scripta scripta,50.69845,5.59786
Trachemys scripta scripta,50.69926,5.80533
Trachemys scripta scripta,50.69953,5.68967
Trachemys scripta scripta,50.69954,5.80541
Trachemys scripta scripta,50.699856,8.47033
Trachemys scripta scripta,50.70011,5.80528
Trachemys scripta scripta,50.70062,5.68952
Trachemys scripta scripta,50.70354,4.27025
Trachemys scripta scripta,50.70423,6.03952
Trachemys scripta scripta,50.70423,6.03952
Trachemys scripta scripta,50.70622,5.67096
Trachemys scripta scripta,50.70631,5.67153
Trachemys scripta scripta,50.70634,5.67159
Trachemys scripta scripta,50.70638,5.6722
Trachemys scripta scripta,50.7064,5.67124
Trachemys scripta scripta,50.70641,5.6714
Trachemys scripta scripta,50.70646,5.67149
Trachemys scripta scripta,50.70647,5.67151
Trachemys scripta scripta,50.70666,4.60378
Trachemys scripta scripta,50.70668,4.60373
Trachemys scripta scripta,50.7067,4.60378
Trachemys scripta scripta,50.70716,5.67135
Trachemys scripta scripta,50.70753,5.67112
Trachemys scripta scripta,50.70804,5.67252
Trachemys scripta scripta,50.70806,5.67311
Trachemys scripta scripta,50.70854,5.6738
Trachemys scripta scripta,50.70856,5.6716
Trachemys scripta scripta,50.70859,5.69982
Trachemys scripta scripta,50.70941,4.28794
Trachemys scripta scripta,50.70987,6.01338
Trachemys scripta scripta,50.71017,4.23278
