scientific,decimalLat,decimalLon
Trachemys scripta scripta,36.668554999999998,-75.913711000000006
Trachemys scripta scripta,36.668742000000002,-75.913325000000000
Trachemys scripta scripta,36.668759999999999,-75.913490999999993
Trachemys scripta scripta,36.668761000000003,-75.913487000000003
Trachemys scripta scripta,36.668810000000001,-75.913526000000005
Trachemys scripta scripta,36.668826000000003,-75.913539999999998
Trachemys scripta scripta,36.668829000000002,-75.918673999999996
Trachemys scripta scripta,36.668967000000002,-75.913432999999998
Trachemys scripta scripta,36.668968999999997,-75.914130000000000
Trachemys scripta scripta,36.668998000000002,-75.919076000000004
Trachemys scripta scripta,36.669021000000001,-75.913796000000005
Trachemys scripta scripta,36.669057000000002,-75.919025000000005
Trachemys scripta scripta,36.669286999999997,-75.918312000000000
Trachemys scripta scripta,36.669578000000001,-75.914375000000007
Trachemys scripta scripta,36.669719999999998,-75.914383000000001
Trachemys scripta scripta,36.669885000000001,-75.917827000000003
Trachemys scripta scripta,36.670000000000002,-4.460000000000000
Trachemys scripta scripta,36.670243999999997,-75.914325000000005
Trachemys scripta scripta,36.670278000000003,-75.918702999999994
Trachemys scripta scripta,36.670292000000003,-75.914507000000000
Trachemys scripta scripta,36.670340000000003,-75.914334999999994
Trachemys scripta scripta,36.670354000000003,-75.914316999999997
Trachemys scripta scripta,36.670411999999999,-75.971671999999998
Trachemys scripta scripta,36.670416000000003,-75.914540000000002
Trachemys scripta scripta,36.670453999999999,-75.914344999999997
Trachemys scripta scripta,36.670453999999999,-75.914342000000005
Trachemys scripta scripta,36.670454999999997,-75.914344000000000
Trachemys scripta scripta,36.670456999999999,-75.914344000000000
Trachemys scripta scripta,36.670462999999998,-75.914315999999999
Trachemys scripta scripta,36.670468999999997,-75.914276999999998
Trachemys scripta scripta,36.670482999999997,-75.914327000000000
Trachemys scripta scripta,36.670493999999998,-75.914276999999998
Trachemys scripta scripta,36.670495000000003,-75.914315999999999
Trachemys scripta scripta,36.670496999999997,-75.914254000000000
Trachemys scripta scripta,36.670681999999999,-75.914259999999999
Trachemys scripta scripta,36.671017999999997,-75.914732999999998
Trachemys scripta scripta,36.671081999999998,-75.917452999999995
Trachemys scripta scripta,36.671081999999998,-75.917452999999995
Trachemys scripta scripta,36.671227000000002,-75.917135999999999
Trachemys scripta scripta,36.671487999999997,-75.916809999999998
Trachemys scripta scripta,36.671610999999999,-75.914742000000004
Trachemys scripta scripta,36.671619999999997,-75.915398999999994
Trachemys scripta scripta,36.671666999999999,-75.916604000000007
Trachemys scripta scripta,36.671695000000000,-75.916717000000006
Trachemys scripta scripta,36.671706999999998,-75.916441000000006
Trachemys scripta scripta,36.671782999999998,-75.914800999999997
Trachemys scripta scripta,36.672021000000001,-75.914878000000002
Trachemys scripta scripta,36.672075000000000,-75.914884000000001
Trachemys scripta scripta,36.672181999999999,-75.914036999999993
Trachemys scripta scripta,36.672521000000003,-75.914576999999994
Trachemys scripta scripta,36.672739999999997,-75.916696999999999
Trachemys scripta scripta,36.672742999999997,-75.914235000000005
Trachemys scripta scripta,36.673597999999998,-4.464904000000000
Trachemys scripta scripta,36.673977999999998,-75.915357999999998
Trachemys scripta scripta,36.674196999999999,-75.915505999999993
Trachemys scripta scripta,36.675750000000001,-75.916191999999995
Trachemys scripta scripta,36.676667999999999,-75.916404000000000
Trachemys scripta scripta,36.677050999999999,-76.001496000000003
Trachemys scripta scripta,36.677889000000000,-4.461403000000000
Trachemys scripta scripta,36.680864000000000,-75.918923000000007
Trachemys scripta scripta,36.684241999999998,-75.921133999999995
Trachemys scripta scripta,36.686362000000003,-76.481618999999995
Trachemys scripta scripta,36.687953999999998,-75.921841999999998
Trachemys scripta scripta,36.687953999999998,-75.921841999999998
Trachemys scripta scripta,36.687953999999998,-75.921841999999998
Trachemys scripta scripta,36.687953999999998,-75.921841999999998
Trachemys scripta scripta,36.687953999999998,-75.921841999999998
Trachemys scripta scripta,36.687953999999998,-75.921841999999998
Trachemys scripta scripta,36.687953999999998,-75.921841999999998
Trachemys scripta scripta,36.687953999999998,-75.921841999999998
Trachemys scripta scripta,36.687956999999997,-75.922121000000004
Trachemys scripta scripta,36.687956999999997,-75.922121000000004
Trachemys scripta scripta,36.690638999999997,-76.540060999999994
Trachemys scripta scripta,36.695270999999998,-75.919077000000001
Trachemys scripta scripta,36.696399000000000,-76.499984999999995
Trachemys scripta scripta,36.700932999999999,-76.512788000000000
Trachemys scripta scripta,36.701475000000002,-4.700974000000000
Trachemys scripta scripta,36.707216000000003,-75.970864000000006
Trachemys scripta scripta,36.707487000000000,-75.970613999999998
Trachemys scripta scripta,36.711272000000001,-76.463040000000007
Trachemys scripta scripta,36.714039999999997,-81.697498999999993
Trachemys scripta scripta,36.714835000000001,-4.282475000000000
Trachemys scripta scripta,36.715257999999999,-76.527501999999998
Trachemys scripta scripta,36.716261000000003,-76.526589999999999
Trachemys scripta scripta,36.720720999999998,-4.113603000000001
Trachemys scripta scripta,36.724766000000002,-4.554770000000000
Trachemys scripta scripta,36.725954999999999,-77.312804999999997
Trachemys scripta scripta,36.727969000000002,-76.083720999999997
Trachemys scripta scripta,36.729649999999999,-76.351997999999995
Trachemys scripta scripta,36.732140999999999,-76.535099000000002
Trachemys scripta scripta,36.732782999999998,-75.985556000000003
Trachemys scripta scripta,36.733756000000000,-75.970386000000005
Trachemys scripta scripta,36.734104000000002,-76.481881000000001
Trachemys scripta scripta,36.737715000000001,-4.554831000000000
Trachemys scripta scripta,36.737791999999999,-4.554613000000000
Trachemys scripta scripta,36.751403000000003,-3.866730000000000
Trachemys scripta scripta,36.751899999999999,-4.433500000000001
Trachemys scripta scripta,36.759000000000000,-4.427083000000000
Trachemys scripta scripta,36.759390000000003,-76.141965999999996
Trachemys scripta scripta,36.762267999999999,-4.427533000000001
Trachemys scripta scripta,36.762704999999997,-76.259038000000004
Trachemys scripta scripta,36.775545999999999,-76.159096000000005
Trachemys scripta scripta,36.775588999999997,-76.159925000000001
Trachemys scripta scripta,36.775737999999997,-76.159745999999998
Trachemys scripta scripta,36.776088000000001,-76.158145000000005
Trachemys scripta scripta,36.776124000000003,-76.158893000000006
Trachemys scripta scripta,36.782349000000004,-76.246596999999994
Trachemys scripta scripta,36.784923999999997,-76.011894999999996
Trachemys scripta scripta,36.785158000000003,-76.183743000000007
Trachemys scripta scripta,36.790163999999997,-75.994912999999997
Trachemys scripta scripta,36.790438000000002,-75.994901999999996
Trachemys scripta scripta,36.803660000000001,-76.205026000000004
Trachemys scripta scripta,36.803674000000001,-76.205082000000004
Trachemys scripta scripta,36.803792999999999,-76.204997000000006
Trachemys scripta scripta,36.822989999999997,-76.712892999999994
Trachemys scripta scripta,36.826394999999998,-76.180867000000006
Trachemys scripta scripta,36.832462000000000,-76.141677999999999
Trachemys scripta scripta,36.848621999999999,-75.998318999999995
Trachemys scripta scripta,36.852054000000003,-76.080073999999996
Trachemys scripta scripta,36.852054000000003,-76.080073999999996
Trachemys scripta scripta,36.873030999999997,-77.183724999999995
Trachemys scripta scripta,36.893737999999999,-76.588233000000002
Trachemys scripta scripta,36.902272000000004,-76.199990000000000
Trachemys scripta scripta,36.904946000000002,-76.198654000000005
Trachemys scripta scripta,36.905186000000000,-76.200389000000001
Trachemys scripta scripta,36.906595000000003,-76.021696000000006
Trachemys scripta scripta,36.908630000000002,-76.034711000000001
Trachemys scripta scripta,36.912680000000002,-76.039230000000003
Trachemys scripta scripta,36.914667000000001,-76.042749000000001
Trachemys scripta scripta,36.915588000000000,-76.039902999999995
Trachemys scripta scripta,36.920057999999997,-77.261283000000006
Trachemys scripta scripta,36.932620999999997,-77.201402999999999
Trachemys scripta scripta,36.951695999999998,-77.142078999999995
Trachemys scripta scripta,36.957143000000002,-77.095636999999996
Trachemys scripta scripta,36.957216000000003,-77.095659999999995
Trachemys scripta scripta,36.960180999999999,-121.770700000000005
Trachemys scripta scripta,36.984000000000002,-4.533598000000000
Trachemys scripta scripta,36.984417999999998,-4.533749000000000
Trachemys scripta scripta,36.984425000000002,-4.533758000000000
Trachemys scripta scripta,36.984529999999999,-4.533871000000000
Trachemys scripta scripta,36.988098000000001,-121.382462000000004
Trachemys scripta scripta,37.017907000000001,-7.996670000000000
Trachemys scripta scripta,37.023550999999998,-93.328695999999994
Trachemys scripta scripta,37.024723000000002,-8.011286999999999
Trachemys scripta scripta,37.025204000000002,-8.012252000000000
Trachemys scripta scripta,37.025204000000002,-8.012252000000000
Trachemys scripta scripta,37.027397999999998,-76.477587999999997
Trachemys scripta scripta,37.032341000000002,-7.817089000000000
Trachemys scripta scripta,37.032916999999998,-7.812167000000000
Trachemys scripta scripta,37.048101000000003,-76.480513000000002
Trachemys scripta scripta,37.056418000000001,-76.485327999999996
Trachemys scripta scripta,37.065016000000000,-76.432153000000000
Trachemys scripta scripta,37.066243999999998,-76.440331000000000
Trachemys scripta scripta,37.075623999999998,-8.756073000000002
Trachemys scripta scripta,37.076729000000000,-8.756859000000000
Trachemys scripta scripta,37.125993999999999,-7.648980000000000
Trachemys scripta scripta,37.127124999999999,-7.644392000000000
Trachemys scripta scripta,37.133591000000003,-7.643002000000000
Trachemys scripta scripta,37.136960999999999,-113.520926000000003
Trachemys scripta scripta,37.152946999999998,-7.885820000000000
Trachemys scripta scripta,37.166400000000003,-104.515799999999999
Trachemys scripta scripta,37.173240999999997,-76.680994999999996
Trachemys scripta scripta,37.173735000000001,-76.681336000000002
Trachemys scripta scripta,37.184638999999997,-76.537197000000006
Trachemys scripta scripta,37.188552000000001,-76.528105999999994
Trachemys scripta scripta,37.190469000000000,-76.548142999999996
Trachemys scripta scripta,37.193429999999999,-77.315016999999997
Trachemys scripta scripta,37.203916999999997,-8.004334999999999
Trachemys scripta scripta,37.206180000000003,-77.262827000000001
Trachemys scripta scripta,37.220802999999997,-77.510409999999993
Trachemys scripta scripta,37.225419000000002,-80.428407000000007
Trachemys scripta scripta,37.226666999999999,-80.025558000000004
Trachemys scripta scripta,37.248182000000000,-76.790717999999998
Trachemys scripta scripta,37.251184000000002,-76.791972999999999
Trachemys scripta scripta,37.253253999999998,-76.793788000000006
Trachemys scripta scripta,37.256341999999997,-76.789694999999995
Trachemys scripta scripta,37.270153000000001,-75.809854999999999
Trachemys scripta scripta,37.270671999999998,-76.713386999999997
Trachemys scripta scripta,37.337356999999997,-77.191400999999999
Trachemys scripta scripta,37.349403000000002,-77.179086999999996
Trachemys scripta scripta,37.365740000000002,-77.371727000000007
Trachemys scripta scripta,37.365740000000002,-77.371727000000007
Trachemys scripta scripta,37.372005000000001,-77.373168000000007
Trachemys scripta scripta,37.372013000000003,-77.373510999999993
Trachemys scripta scripta,37.372078000000002,-77.373506000000006
Trachemys scripta scripta,37.372230000000002,-77.373502000000002
Trachemys scripta scripta,37.372304999999997,-77.373637000000002
Trachemys scripta scripta,37.372365000000002,-77.373873000000003
Trachemys scripta scripta,37.373165999999998,-77.367197000000004
Trachemys scripta scripta,37.373921000000003,-122.224209999999999
Trachemys scripta scripta,37.526215000000001,-120.857645000000005
Trachemys scripta scripta,37.532519999999998,-77.476074999999994
Trachemys scripta scripta,37.545661000000003,-121.958900999999997
Trachemys scripta scripta,37.547227999999997,-77.511025000000004
Trachemys scripta scripta,37.547230999999996,-77.509929000000000
Trachemys scripta scripta,37.620975999999999,-77.471780999999993
Trachemys scripta scripta,37.621803000000000,-77.470107999999996
Trachemys scripta scripta,37.624084000000003,-77.587570999999997
Trachemys scripta scripta,37.705399999999997,-81.042704000000001
Trachemys scripta scripta,37.768869000000002,-122.477468999999999
Trachemys scripta scripta,37.769570000000002,-122.472014000000001
Trachemys scripta scripta,37.769717000000000,-122.471632999999997
Trachemys scripta scripta,37.769810999999997,-122.471131000000000
Trachemys scripta scripta,37.770583999999999,-122.482636999999997
Trachemys scripta scripta,37.771220999999997,-122.494308000000004
Trachemys scripta scripta,37.836862000000004,-87.946368000000007
Trachemys scripta scripta,37.909745000000001,-122.492058000000000
Trachemys scripta scripta,37.915747000000003,-85.667716999999996
Trachemys scripta scripta,37.916108000000001,-85.653531999999998
Trachemys scripta scripta,37.920785000000002,-122.044967999999997
Trachemys scripta scripta,37.921064000000001,-122.044811999999993
Trachemys scripta scripta,37.921095999999999,-122.044844999999995
Trachemys scripta scripta,37.921111000000003,-122.043851000000004
Trachemys scripta scripta,37.921112999999998,-122.044747999999998
Trachemys scripta scripta,37.925514000000000,-78.333595000000003
Trachemys scripta scripta,37.933911000000002,-81.323200000000000
Trachemys scripta scripta,37.947589000000001,-122.063061000000005
Trachemys scripta scripta,38.054006999999999,-84.528189999999995
Trachemys scripta scripta,38.077004000000002,-92.764855999999995
Trachemys scripta scripta,38.177607999999999,-78.479962999999998
Trachemys scripta scripta,38.230376000000000,-85.615003999999999
Trachemys scripta scripta,38.274348000000003,-77.114448999999993
Trachemys scripta scripta,38.287218000000003,-85.679017000000002
Trachemys scripta scripta,38.425947000000001,-78.860000999999997
Trachemys scripta scripta,38.429139999999997,-78.861602000000005
Trachemys scripta scripta,38.429153999999997,-78.861531999999997
Trachemys scripta scripta,38.429217000000001,-78.862302999999997
Trachemys scripta scripta,38.455559999999998,-122.654466999999997
Trachemys scripta scripta,38.534599999999998,-90.540859999999995
Trachemys scripta scripta,38.541685000000001,-90.381967000000003
Trachemys scripta scripta,38.556345999999998,-121.757099999999994
Trachemys scripta scripta,38.561464999999998,-91.033152000000001
Trachemys scripta scripta,38.562860000000001,-121.392869000000005
Trachemys scripta scripta,38.581766999999999,-121.336577000000005
Trachemys scripta scripta,38.590335000000003,-92.235799999999998
Trachemys scripta scripta,38.590341000000002,-92.235888000000003
Trachemys scripta scripta,38.590462000000002,-92.235650000000007
Trachemys scripta scripta,38.590513000000001,-92.235725000000002
Trachemys scripta scripta,38.590518000000003,-92.235681000000000
Trachemys scripta scripta,38.590542999999997,-92.235763000000006
Trachemys scripta scripta,38.590547000000001,-92.235789999999994
Trachemys scripta scripta,38.590552000000002,-92.235769000000005
Trachemys scripta scripta,38.636158999999999,-121.243960000000001
Trachemys scripta scripta,38.638016999999998,-90.283062999999999
Trachemys scripta scripta,38.638899000000002,-77.117833000000005
Trachemys scripta scripta,38.680987000000002,-77.177537999999998
Trachemys scripta scripta,38.709148999999996,-89.872748000000001
Trachemys scripta scripta,38.714373999999999,-104.718965999999995
Trachemys scripta scripta,38.732297000000003,-104.612050999999994
Trachemys scripta scripta,38.751019999999997,-77.107566000000006
Trachemys scripta scripta,38.753431999999997,-77.108558000000002
Trachemys scripta scripta,38.754970000000000,-77.442453999999998
Trachemys scripta scripta,38.755235999999996,-77.103982999999999
Trachemys scripta scripta,38.772629000000002,-77.238360000000000
Trachemys scripta scripta,38.776932000000002,-77.137862999999996
Trachemys scripta scripta,38.807671999999997,-77.113905000000003
Trachemys scripta scripta,38.808576000000002,-77.115319999999997
Trachemys scripta scripta,38.823928000000002,-77.156426999999994
Trachemys scripta scripta,38.828622000000003,-77.310822000000002
Trachemys scripta scripta,38.835298999999999,-77.095634000000004
Trachemys scripta scripta,38.844096999999998,-77.063889000000003
Trachemys scripta scripta,38.848959999999998,-77.102760000000004
Trachemys scripta scripta,38.852500999999997,-77.433891000000003
Trachemys scripta scripta,38.852846999999997,-77.241538000000006
Trachemys scripta scripta,38.854024000000003,-77.430392999999995
Trachemys scripta scripta,38.859147999999998,-77.121556999999996
Trachemys scripta scripta,38.860100000000003,-77.122259999999997
Trachemys scripta scripta,38.860104999999997,-77.122292999999999
Trachemys scripta scripta,38.860166000000000,-77.122204999999994
Trachemys scripta scripta,38.860179000000002,-77.122232999999994
Trachemys scripta scripta,38.860235000000003,-77.122202999999999
Trachemys scripta scripta,38.860292999999999,-77.122316999999995
Trachemys scripta scripta,38.860630000000000,-77.121700000000004
Trachemys scripta scripta,38.860959000000001,-77.123097000000001
Trachemys scripta scripta,38.862130000000001,-77.115932000000001
Trachemys scripta scripta,38.864094999999999,-78.312115000000006
Trachemys scripta scripta,38.890827999999999,-77.105159999999998
Trachemys scripta scripta,38.890844000000001,-77.105186000000003
Trachemys scripta scripta,38.896411000000001,-76.986086000000000
Trachemys scripta scripta,38.909770999999999,16.587779999999999
Trachemys scripta scripta,38.916938000000002,-77.523557999999994
Trachemys scripta scripta,38.928826999999998,-77.047420000000002
Trachemys scripta scripta,38.928863999999997,-77.047442000000004
Trachemys scripta scripta,38.932389999999998,-76.939909999999998
Trachemys scripta scripta,38.932754000000003,-76.939892000000000
Trachemys scripta scripta,38.932966000000000,-76.939886999999999
Trachemys scripta scripta,38.935527999999998,-76.679530999999997
Trachemys scripta scripta,38.935527999999998,-76.679530999999997
Trachemys scripta scripta,38.936304000000000,-76.940152999999995
Trachemys scripta scripta,38.936351000000002,-76.940263999999999
Trachemys scripta scripta,38.937359000000001,-77.348945999999998
Trachemys scripta scripta,38.938403999999998,-77.350324999999998
Trachemys scripta scripta,38.938406999999998,-77.350111999999996
Trachemys scripta scripta,38.938448000000001,-77.350284000000002
Trachemys scripta scripta,38.938471999999997,-77.350211999999999
Trachemys scripta scripta,38.938599000000004,-77.350340000000003
Trachemys scripta scripta,38.938606000000000,-77.350336999999996
Trachemys scripta scripta,38.938612999999997,-77.350328000000005
Trachemys scripta scripta,38.938620000000000,-77.350346000000002
Trachemys scripta scripta,38.938656000000002,-77.350160000000002
Trachemys scripta scripta,38.938676000000001,-77.350218999999996
Trachemys scripta scripta,38.938676000000001,-77.350200000000001
Trachemys scripta scripta,38.938699999999997,-77.350361000000007
Trachemys scripta scripta,38.939374000000001,-77.350363000000002
Trachemys scripta scripta,38.939405999999998,-77.350324999999998
Trachemys scripta scripta,38.941612999999997,-77.051321000000002
Trachemys scripta scripta,38.955053999999997,-76.971473000000003
Trachemys scripta scripta,38.956676999999999,-77.427773000000002
Trachemys scripta scripta,38.961588999999996,-77.135703000000007
Trachemys scripta scripta,38.972499999999997,-77.199577000000005
Trachemys scripta scripta,38.973484999999997,-77.246792999999997
Trachemys scripta scripta,38.977791000000003,-77.251749000000004
Trachemys scripta scripta,38.983955999999999,-76.960093000000001
Trachemys scripta scripta,38.983966000000002,-76.960267000000002
Trachemys scripta scripta,38.984492000000003,-76.920022000000003
Trachemys scripta scripta,38.986558000000002,-76.921722000000003
Trachemys scripta scripta,38.986870000000003,-77.338944999999995
Trachemys scripta scripta,38.988686000000001,-77.244112999999999
Trachemys scripta scripta,38.989044000000000,-77.244067000000001
Trachemys scripta scripta,38.990665999999997,-77.026088000000001
Trachemys scripta scripta,38.990766999999998,-76.922706000000005
Trachemys scripta scripta,39.013896000000003,-77.407032000000001
Trachemys scripta scripta,39.015808999999997,-77.409047000000001
Trachemys scripta scripta,39.015940000000001,-76.967650000000006
Trachemys scripta scripta,39.016024000000002,-77.408445999999998
Trachemys scripta scripta,39.017201999999997,-77.407983000000002
Trachemys scripta scripta,39.018058000000003,-77.405664999999999
Trachemys scripta scripta,39.018282999999997,-77.032821999999996
Trachemys scripta scripta,39.018459999999997,-77.032871999999998
Trachemys scripta scripta,39.018459999999997,-77.032886000000005
Trachemys scripta scripta,39.018462000000000,-77.032880000000006
Trachemys scripta scripta,39.018464000000002,-77.032872999999995
Trachemys scripta scripta,39.018465999999997,-77.032886000000005
Trachemys scripta scripta,39.018470000000001,-77.032902000000007
Trachemys scripta scripta,39.018470000000001,-77.032923999999994
Trachemys scripta scripta,39.018472000000003,-77.032898000000003
Trachemys scripta scripta,39.018473999999998,-77.032681999999994
Trachemys scripta scripta,39.018476000000000,-77.032742999999996
Trachemys scripta scripta,39.018492999999999,-77.032932000000002
Trachemys scripta scripta,39.018492999999999,-77.032923999999994
Trachemys scripta scripta,39.018501000000001,-77.409799000000007
Trachemys scripta scripta,39.018503000000003,-77.032835000000006
Trachemys scripta scripta,39.018503000000003,-77.032910000000001
Trachemys scripta scripta,39.018503000000003,-77.032805999999994
Trachemys scripta scripta,39.018507000000000,-77.032892000000004
Trachemys scripta scripta,39.018509999999999,-77.032867999999993
Trachemys scripta scripta,39.018509999999999,-77.032888000000000
Trachemys scripta scripta,39.018512000000001,-77.032707000000002
Trachemys scripta scripta,39.018515999999998,-77.032870000000003
Trachemys scripta scripta,39.018523999999999,-77.032928999999996
Trachemys scripta scripta,39.018528000000003,-77.032934999999995
Trachemys scripta scripta,39.018537000000002,-77.032902000000007
Trachemys scripta scripta,39.018538999999997,-77.032928999999996
Trachemys scripta scripta,39.018540999999999,-77.032752000000002
Trachemys scripta scripta,39.018543000000001,-77.032863000000006
Trachemys scripta scripta,39.018546999999998,-77.032939999999996
Trachemys scripta scripta,39.018549000000000,-77.032939999999996
Trachemys scripta scripta,39.018552999999997,-77.032902000000007
Trachemys scripta scripta,39.018557999999999,-77.032740000000004
Trachemys scripta scripta,39.018569999999997,-77.032881000000003
Trachemys scripta scripta,39.018582000000002,-77.032724999999999
Trachemys scripta scripta,39.018586999999997,-77.032768000000004
Trachemys scripta scripta,39.018599000000002,-77.032768000000004
Trachemys scripta scripta,39.018607000000003,-77.032758000000001
Trachemys scripta scripta,39.018607000000003,-77.032747000000001
Trachemys scripta scripta,39.018610000000002,-77.032758000000001
Trachemys scripta scripta,39.018616000000002,-77.032768000000004
Trachemys scripta scripta,39.018619999999999,-77.032781999999997
Trachemys scripta scripta,39.018622000000001,-77.032784000000007
Trachemys scripta scripta,39.018624000000003,-77.032768000000004
Trachemys scripta scripta,39.018633000000001,-77.032714999999996
Trachemys scripta scripta,39.018633000000001,-77.032790000000006
Trachemys scripta scripta,39.018633000000001,-77.032690000000002
Trachemys scripta scripta,39.018633000000001,-77.032784000000007
Trachemys scripta scripta,39.018635000000003,-77.032867999999993
Trachemys scripta scripta,39.018636999999998,-77.032685999999998
Trachemys scripta scripta,39.018641000000002,-77.032928999999996
Trachemys scripta scripta,39.018641000000002,-77.032854000000000
Trachemys scripta scripta,39.018641000000002,-77.032870000000003
Trachemys scripta scripta,39.018644999999999,-77.032661000000004
Trachemys scripta scripta,39.018645999999997,-77.032729000000003
Trachemys scripta scripta,39.018647000000001,-77.032645000000002
Trachemys scripta scripta,39.018647000000001,-77.032841000000005
Trachemys scripta scripta,39.018649000000003,-77.032696999999999
Trachemys scripta scripta,39.018649000000003,-77.032527000000002
Trachemys scripta scripta,39.018650999999998,-77.032714999999996
Trachemys scripta scripta,39.018653999999998,-77.032666000000006
Trachemys scripta scripta,39.018655000000003,-77.032696000000001
Trachemys scripta scripta,39.018658000000002,-77.032640000000001
Trachemys scripta scripta,39.018658000000002,-77.032698999999994
Trachemys scripta scripta,39.032550999999998,-77.062084999999996
Trachemys scripta scripta,39.032597000000003,-77.062079999999995
Trachemys scripta scripta,39.032606000000001,-77.062067999999996
Trachemys scripta scripta,39.032609000000001,-77.061999000000000
Trachemys scripta scripta,39.032612999999998,-77.062031000000005
Trachemys scripta scripta,39.032643000000000,-77.062048000000004
Trachemys scripta scripta,39.032646999999997,-77.062021000000001
Trachemys scripta scripta,39.032693000000002,-77.062084999999996
Trachemys scripta scripta,39.032693000000002,-77.062095999999997
Trachemys scripta scripta,39.032694999999997,-77.062085999999994
Trachemys scripta scripta,39.032696999999999,-77.062061000000000
Trachemys scripta scripta,39.032698000000003,-77.062092000000007
Trachemys scripta scripta,39.032699999999998,-77.062076000000005
Trachemys scripta scripta,39.032702999999998,-77.062061999999997
Trachemys scripta scripta,39.032704000000003,-77.062020000000004
Trachemys scripta scripta,39.032707000000002,-77.062042000000005
Trachemys scripta scripta,39.038339000000001,-77.032724000000002
Trachemys scripta scripta,39.038342999999998,-77.032771999999994
Trachemys scripta scripta,39.038356000000000,-77.032700000000006
Trachemys scripta scripta,39.038361999999999,-77.033099000000007
Trachemys scripta scripta,39.038449999999997,-77.032715999999994
Trachemys scripta scripta,39.038455999999996,-77.033147999999997
Trachemys scripta scripta,39.038528999999997,-77.033156000000005
Trachemys scripta scripta,39.038609999999998,-77.032550000000001
Trachemys scripta scripta,39.038618999999997,-77.032544000000001
Trachemys scripta scripta,39.038665999999999,-77.033073000000002
Trachemys scripta scripta,39.038733000000001,-77.032128999999998
Trachemys scripta scripta,39.038767999999997,-77.032300000000006
Trachemys scripta scripta,39.038823000000001,-77.032494000000000
Trachemys scripta scripta,39.038891000000000,-77.032381000000001
Trachemys scripta scripta,39.038961999999998,-77.032627000000005
Trachemys scripta scripta,39.038974000000003,-77.032224999999997
Trachemys scripta scripta,39.038977000000003,-77.032612000000000
Trachemys scripta scripta,39.039014000000002,-77.032622000000003
Trachemys scripta scripta,39.039028999999999,-77.032566000000003
Trachemys scripta scripta,39.039071999999997,-77.032520000000005
Trachemys scripta scripta,39.039090999999999,-77.032551999999995
Trachemys scripta scripta,39.052810000000001,-77.039334999999994
Trachemys scripta scripta,39.053807999999997,-77.038280000000000
Trachemys scripta scripta,39.053890000000003,-77.038145000000000
Trachemys scripta scripta,39.053913999999999,-77.038392999999999
Trachemys scripta scripta,39.053947999999998,-77.038397000000003
Trachemys scripta scripta,39.053949000000003,-77.038129999999995
Trachemys scripta scripta,39.053991000000003,-77.038205000000005
Trachemys scripta scripta,39.054060999999997,-77.038054000000002
Trachemys scripta scripta,39.054082000000001,-77.038070000000005
Trachemys scripta scripta,39.054214999999999,-77.038428999999994
Trachemys scripta scripta,39.054248000000001,-77.038601000000000
Trachemys scripta scripta,39.054282000000001,-77.038546999999994
Trachemys scripta scripta,39.054282000000001,-77.038557999999995
Trachemys scripta scripta,39.054282000000001,-77.038557999999995
Trachemys scripta scripta,39.054298000000003,-77.038568999999995
Trachemys scripta scripta,39.054332000000002,-77.038515000000004
Trachemys scripta scripta,39.054332000000002,-77.038554000000005
Trachemys scripta scripta,39.054347999999997,-77.038301000000004
Trachemys scripta scripta,39.056114000000001,-77.037893999999994
Trachemys scripta scripta,39.056508999999998,-77.037430999999998
Trachemys scripta scripta,39.056612000000001,-77.037318999999997
Trachemys scripta scripta,39.056910999999999,-77.037043999999995
Trachemys scripta scripta,39.057006999999999,-77.036924999999997
Trachemys scripta scripta,39.058235000000003,-77.034081000000000
Trachemys scripta scripta,39.058810999999999,-77.037537000000000
Trachemys scripta scripta,39.059058000000000,-77.038477999999998
Trachemys scripta scripta,39.059145999999998,-77.038402000000005
Trachemys scripta scripta,39.059199999999997,-77.315753000000001
Trachemys scripta scripta,39.059291999999999,-77.038657999999998
Trachemys scripta scripta,39.060206000000001,-104.791319999999999
Trachemys scripta scripta,39.061222999999998,-84.747296000000006
Trachemys scripta scripta,39.063541000000001,-77.099515999999994
Trachemys scripta scripta,39.063546000000002,-77.099570000000000
Trachemys scripta scripta,39.079757999999998,-77.152559999999994
Trachemys scripta scripta,39.082419999999999,-77.402439000000001
Trachemys scripta scripta,39.082419999999999,-77.402439000000001
Trachemys scripta scripta,39.099677000000000,-77.242151000000007
Trachemys scripta scripta,39.126451000000003,-77.067997000000005
Trachemys scripta scripta,39.126483000000000,-84.248814999999993
Trachemys scripta scripta,39.126497999999998,-84.245653000000004
Trachemys scripta scripta,39.126503000000000,-84.245641000000006
Trachemys scripta scripta,39.126564999999999,-77.067974000000007
Trachemys scripta scripta,39.126590000000000,-77.068010999999998
Trachemys scripta scripta,39.126590999999998,-77.067926999999997
Trachemys scripta scripta,39.126596999999997,-84.249121000000002
Trachemys scripta scripta,39.126655999999997,-77.068087000000006
Trachemys scripta scripta,39.126663000000001,-77.068078999999997
Trachemys scripta scripta,39.126677000000001,-77.068118999999996
Trachemys scripta scripta,39.126770000000000,-84.247771000000000
Trachemys scripta scripta,39.126815999999998,-77.068014000000005
Trachemys scripta scripta,39.126834000000002,-84.247838999999999
Trachemys scripta scripta,39.129707000000003,-76.947141999999999
Trachemys scripta scripta,39.159930000000003,26.292988999999999
Trachemys scripta scripta,39.159954999999997,26.292981000000001
Trachemys scripta scripta,39.160001999999999,26.292946000000001
